temperature, lluvia, humedad, rend_manz
35.00,27.00,57.00,44.40
25.00,91.00,42.00,46.70
22.00,25.00,36.00,29.60
23.00,96.00,84.00,68.10
20.00,34.00,44.00,34.80
76.00,62.00,59.00,64.70
96.00,56.00,34.00,57.00
93.00,26.00,43.00,54.60
75.00,43.00,30.00,46.10
95.00,26.00,54.00,60.70
93.00,63.00,72.00,76.50
50.00,49.00,55.00,52.30
54.00,64.00,82.00,70.00
70.00,44.00,46.00,52.80
75.00,72.00,65.00,69.40
82.00,89.00,76.00,80.40
83.00,27.00,35.00,47.80
63.00,26.00,65.00,56.60
94.00,52.00,85.00,81.10
52.00,54.00,74.00,63.40
54.00,28.00,64.00,53.80
22.00,76.00,88.00,65.80
26.00,25.00,33.00,29.30
71.00,96.00,38.00,59.50
78.00,36.00,30.00,45.60
63.00,28.00,50.00,49.50
35.00,95.00,42.00,50.50
78.00,73.00,83.00,79.50
52.00,82.00,76.00,70.00
70.00,66.00,79.00,73.70
47.00,98.00,31.00,49.20
66.00,28.00,34.00,42.40
35.00,67.00,46.00,46.90
79.00,66.00,23.00,48.40
29.00,52.00,25.00,31.60
60.00,83.00,89.00,79.10
50.00,33.00,73.00,58.10
43.00,34.00,68.00,53.70
81.00,51.00,69.00,69.00
48.00,46.00,89.00,68.10
91.00,99.00,33.00,63.60
62.00,32.00,36.00,43.00
62.00,74.00,44.00,55.40
33.00,96.00,96.00,77.10
67.00,20.00,45.00,46.60
95.00,89.00,81.00,86.80
23.00,76.00,34.00,39.10
78.00,71.00,25.00,50.10
30.00,50.00,29.00,33.50
52.00,39.00,57.00,51.90
76.00,53.00,33.00,49.90
98.00,97.00,69.00,83.30
39.00,92.00,38.00,49.10
42.00,93.00,29.00,45.70
94.00,38.00,55.00,63.30
41.00,40.00,91.00,65.80
20.00,85.00,95.00,70.50
21.00,40.00,79.00,53.80
50.00,71.00,86.00,72.20
66.00,99.00,66.00,72.60
68.00,34.00,29.00,41.70
40.00,46.00,53.00,47.70
79.00,73.00,65.00,70.80
77.00,37.00,54.00,57.50
45.00,67.00,81.00,67.40
24.00,61.00,76.00,57.40
30.00,87.00,45.00,48.90
30.00,94.00,85.00,70.30
78.00,23.00,57.00,56.50
70.00,61.00,62.00,64.20
86.00,56.00,45.00,59.50
21.00,20.00,69.00,44.80
71.00,48.00,50.00,55.90
61.00,39.00,97.00,74.60
77.00,98.00,69.00,77.20
87.00,47.00,47.00,59.00
87.00,54.00,55.00,64.40
84.00,34.00,96.00,80.00
30.00,83.00,60.00,55.60
67.00,57.00,88.00,75.50
70.00,44.00,76.00,67.80
80.00,55.00,76.00,73.00
29.00,33.00,95.00,62.80
49.00,57.00,48.00,50.10
27.00,75.00,40.00,43.10
97.00,82.00,36.00,63.50
78.00,71.00,57.00,66.10
73.00,64.00,34.00,51.70
43.00,50.00,67.00,56.40
78.00,77.00,48.00,62.80
71.00,70.00,66.00,68.30
57.00,83.00,65.00,66.20
23.00,46.00,90.00,61.10
44.00,41.00,48.00,45.40
24.00,87.00,37.00,43.10
56.00,96.00,99.00,85.50
83.00,65.00,73.00,74.40
22.00,47.00,81.00,56.50
26.00,23.00,80.00,52.40
32.00,20.00,84.00,55.60
90.00,74.00,81.00,82.30
82.00,38.00,34.00,49.20
55.00,40.00,53.00,51.00
32.00,84.00,76.00,64.40
53.00,80.00,21.00,42.40
52.00,45.00,60.00,54.60
94.00,57.00,66.00,72.60
55.00,94.00,21.00,45.80
39.00,93.00,64.00,62.30
29.00,67.00,87.00,65.60
50.00,22.00,69.00,53.90
75.00,42.00,85.00,73.40
46.00,58.00,30.00,40.40
79.00,97.00,46.00,66.10
48.00,67.00,90.00,72.80
85.00,34.00,80.00,72.30
99.00,29.00,68.00,69.50
94.00,21.00,49.00,56.90
26.00,62.00,48.00,44.20
47.00,39.00,56.00,49.90
93.00,85.00,74.00,81.90
80.00,72.00,77.00,76.90
32.00,37.00,21.00,27.50
88.00,82.00,61.00,73.30
63.00,66.00,23.00,43.60
68.00,47.00,71.00,65.30
88.00,96.00,56.00,73.60
28.00,25.00,44.00,35.40
51.00,55.00,62.00,57.30
55.00,74.00,25.00,43.80
68.00,61.00,89.00,77.10
67.00,30.00,95.00,73.60
21.00,77.00,50.00,46.70
83.00,97.00,23.00,55.80
99.00,85.00,90.00,91.70
52.00,77.00,49.00,55.50
70.00,68.00,29.00,49.10
76.00,89.00,26.00,53.60
84.00,49.00,42.00,56.00
36.00,85.00,50.00,52.80
28.00,29.00,46.00,37.20
76.00,66.00,78.00,75.00
82.00,22.00,60.00,59.00
73.00,92.00,77.00,78.80
21.00,65.00,96.00,67.30
30.00,31.00,90.00,60.20
54.00,90.00,46.00,57.20
56.00,41.00,65.00,57.50
40.00,93.00,29.00,45.10
98.00,94.00,73.00,84.70
87.00,79.00,21.00,52.40
59.00,38.00,52.00,51.30
85.00,40.00,63.00,65.00
76.00,46.00,65.00,64.50
23.00,35.00,51.00,39.40
51.00,50.00,27.00,38.80
99.00,51.00,49.00,64.40
56.00,95.00,86.00,78.80
28.00,74.00,73.00,59.70
21.00,35.00,25.00,25.80
76.00,36.00,67.00,63.50
27.00,87.00,32.00,41.50
92.00,83.00,73.00,80.70
36.00,71.00,51.00,50.50
61.00,28.00,92.00,69.90
95.00,42.00,99.00,86.40
55.00,82.00,40.00,52.90
95.00,84.00,33.00,61.80
39.00,22.00,49.00,40.60
65.00,34.00,83.00,67.80
73.00,88.00,88.00,83.50
88.00,46.00,76.00,73.60
77.00,51.00,27.00,46.80
46.00,81.00,59.00,59.50
51.00,72.00,57.00,58.20
51.00,40.00,45.00,45.80
98.00,87.00,65.00,79.30
44.00,65.00,79.00,65.70
59.00,91.00,74.00,72.90
76.00,98.00,43.00,63.90
93.00,22.00,54.00,59.30
87.00,60.00,55.00,65.60
55.00,63.00,51.00,54.60
25.00,66.00,33.00,37.20
72.00,73.00,75.00,73.70
80.00,33.00,67.00,64.10
55.00,83.00,65.00,65.60
51.00,96.00,95.00,82.00
41.00,91.00,87.00,74.00
63.00,35.00,20.00,35.90
72.00,36.00,71.00,64.30
23.00,93.00,85.00,68.00
78.00,80.00,80.00,79.40
34.00,90.00,30.00,43.20
86.00,64.00,61.00,69.10
91.00,76.00,94.00,89.50
41.00,85.00,30.00,44.30
46.00,79.00,70.00,64.60
32.00,33.00,67.00,49.70
91.00,95.00,39.00,65.80
29.00,93.00,25.00,39.80
24.00,48.00,38.00,35.80
38.00,72.00,93.00,72.30
83.00,59.00,34.00,53.70
87.00,72.00,83.00,82.00
93.00,60.00,47.00,63.40
32.00,23.00,42.00,35.20
88.00,52.00,88.00,80.80
87.00,93.00,99.00,94.20
31.00,52.00,35.00,37.20
99.00,67.00,61.00,73.60
26.00,57.00,92.00,65.20
75.00,42.00,67.00,64.40
72.00,51.00,77.00,70.30
20.00,80.00,30.00,37.00
38.00,84.00,89.00,72.70
36.00,55.00,96.00,69.80
88.00,41.00,67.00,68.10
84.00,73.00,63.00,71.30
87.00,80.00,85.00,84.60
74.00,57.00,33.00,50.10
51.00,80.00,46.00,54.30
78.00,23.00,67.00,61.50
72.00,58.00,62.00,64.20
48.00,96.00,50.00,58.60
43.00,41.00,30.00,36.10
91.00,76.00,81.00,83.00
92.00,23.00,51.00,57.70
59.00,37.00,97.00,73.60
79.00,20.00,26.00,40.70
78.00,80.00,60.00,69.40
34.00,70.00,75.00,61.70
56.00,99.00,54.00,63.60
87.00,83.00,41.00,63.20
76.00,75.00,96.00,85.80
82.00,40.00,33.00,49.10
74.00,88.00,55.00,67.30
91.00,94.00,67.00,79.60
35.00,36.00,23.00,29.20
88.00,25.00,57.00,59.90
43.00,42.00,44.00,43.30
88.00,62.00,94.00,85.80
89.00,99.00,70.00,81.50
75.00,83.00,36.00,57.10
20.00,99.00,25.00,38.30
55.00,49.00,89.00,70.80
66.00,54.00,87.00,74.10
42.00,31.00,40.00,38.80
67.00,67.00,41.00,54.00
76.00,65.00,43.00,57.30
24.00,26.00,75.00,49.90
57.00,49.00,52.00,52.90
36.00,88.00,42.00,49.40
98.00,33.00,25.00,48.50
93.00,47.00,65.00,69.80
40.00,48.00,24.00,33.60
93.00,78.00,43.00,65.00
33.00,80.00,69.00,60.40
81.00,26.00,67.00,63.00
66.00,58.00,21.00,41.90
63.00,99.00,59.00,68.20
56.00,92.00,43.00,56.70
45.00,49.00,90.00,68.30
35.00,86.00,92.00,73.70
98.00,48.00,91.00,84.50
69.00,22.00,93.00,71.60
76.00,85.00,38.00,58.80
39.00,65.00,21.00,35.20
73.00,29.00,96.00,75.70
79.00,39.00,73.00,68.00
22.00,99.00,22.00,37.40
95.00,49.00,31.00,53.80
77.00,88.00,60.00,70.70
33.00,86.00,32.00,43.10
21.00,68.00,95.00,67.40
43.00,60.00,87.00,68.40
86.00,90.00,85.00,86.30
59.00,54.00,33.00,45.00
88.00,46.00,69.00,70.10
59.00,37.00,80.00,65.10
43.00,20.00,97.00,65.40
50.00,89.00,77.00,71.30
37.00,90.00,92.00,75.10
74.00,32.00,53.00,55.10
88.00,60.00,70.00,73.40
32.00,52.00,35.00,37.50
34.00,56.00,47.00,44.90
44.00,80.00,73.00,65.70
96.00,67.00,88.00,86.20
64.00,66.00,81.00,72.90
43.00,25.00,25.00,30.40
63.00,32.00,70.00,60.30
45.00,56.00,55.00,52.20
91.00,59.00,37.00,57.60
21.00,36.00,74.00,50.50
34.00,30.00,52.00,42.20
33.00,98.00,28.00,43.50
92.00,47.00,23.00,48.50
64.00,43.00,79.00,67.30
34.00,30.00,43.00,37.70
57.00,43.00,46.00,48.70
36.00,26.00,87.00,59.50
37.00,74.00,37.00,44.40
21.00,58.00,22.00,28.90
74.00,80.00,26.00,51.20
76.00,67.00,25.00,48.70
33.00,41.00,39.00,37.60
33.00,34.00,24.00,28.70
84.00,65.00,45.00,60.70
86.00,22.00,88.00,74.20
42.00,83.00,42.00,50.20
58.00,74.00,94.00,79.20
49.00,92.00,22.00,44.10
74.00,73.00,66.00,69.80
70.00,56.00,48.00,56.20
48.00,94.00,25.00,45.70
37.00,55.00,55.00,49.60
56.00,21.00,98.00,70.00
35.00,79.00,91.00,71.80
86.00,55.00,27.00,50.30
88.00,43.00,22.00,46.00
74.00,71.00,99.00,85.90
29.00,88.00,70.00,61.30
78.00,62.00,32.00,51.80
84.00,59.00,92.00,83.00
31.00,71.00,45.00,46.00
63.00,57.00,78.00,69.30
97.00,76.00,94.00,91.30
52.00,46.00,79.00,64.30
88.00,75.00,85.00,83.90
40.00,57.00,64.00,55.40
57.00,40.00,27.00,38.60
66.00,36.00,47.00,50.50
61.00,67.00,64.00,63.70
63.00,24.00,55.00,51.20
64.00,27.00,89.00,69.10
79.00,80.00,97.00,88.20
30.00,47.00,97.00,66.90
62.00,75.00,47.00,57.10
89.00,86.00,29.00,58.40
56.00,51.00,74.00,64.00
52.00,43.00,42.00,45.20
98.00,25.00,71.00,69.90
45.00,43.00,79.00,61.60
63.00,91.00,51.00,62.60
76.00,97.00,38.00,61.20
47.00,74.00,75.00,66.40
32.00,66.00,72.00,58.80
52.00,26.00,41.00,41.30
77.00,93.00,62.00,72.70
43.00,55.00,95.00,71.40
91.00,58.00,65.00,71.40
48.00,42.00,73.00,59.30
83.00,30.00,88.00,74.90
33.00,37.00,23.00,28.80
44.00,82.00,65.00,62.10
33.00,43.00,83.00,60.00
57.00,23.00,89.00,66.20
36.00,45.00,66.00,52.80
78.00,85.00,53.00,66.90
35.00,89.00,77.00,66.80
53.00,73.00,25.00,43.00
33.00,93.00,92.00,74.50
22.00,99.00,91.00,71.90
42.00,59.00,96.00,72.40
42.00,73.00,38.00,46.20
34.00,81.00,96.00,74.40
56.00,74.00,70.00,66.60
44.00,35.00,31.00,35.70
97.00,93.00,26.00,60.70
45.00,99.00,94.00,80.30
21.00,54.00,93.00,63.60
39.00,49.00,83.00,63.00
32.00,60.00,26.00,34.60
77.00,48.00,56.00,60.70
91.00,51.00,88.00,81.50
60.00,87.00,25.00,47.90
49.00,25.00,60.00,49.70
23.00,21.00,93.00,57.60
31.00,68.00,66.00,55.90
75.00,83.00,89.00,83.60
66.00,50.00,72.00,65.80
41.00,52.00,60.00,52.70
66.00,49.00,21.00,40.10
73.00,77.00,78.00,76.30
52.00,76.00,82.00,71.80
68.00,53.00,32.00,47.00
30.00,35.00,72.00,52.00
29.00,41.00,26.00,29.90
70.00,32.00,99.00,76.90
71.00,26.00,52.00,52.50
90.00,74.00,39.00,61.30
64.00,87.00,74.00,73.60
81.00,45.00,25.00,45.80
79.00,99.00,83.00,85.00
28.00,58.00,26.00,33.00
69.00,91.00,43.00,60.40
92.00,34.00,99.00,83.90
41.00,57.00,76.00,61.70
75.00,78.00,74.00,75.10
97.00,88.00,50.00,71.70
25.00,82.00,64.00,55.90
62.00,29.00,37.00,42.90
36.00,31.00,24.00,29.00
51.00,22.00,27.00,33.20
60.00,53.00,67.00,62.10
56.00,60.00,74.00,65.80
94.00,38.00,40.00,55.80
69.00,29.00,57.00,55.00
67.00,93.00,35.00,56.20
46.00,43.00,43.00,43.90
71.00,97.00,21.00,51.20
78.00,24.00,87.00,71.70
97.00,57.00,43.00,62.00
44.00,29.00,57.00,47.50
62.00,82.00,70.00,70.00
88.00,37.00,44.00,55.80
97.00,36.00,45.00,58.80
37.00,27.00,71.00,52.00
20.00,85.00,68.00,57.00
67.00,42.00,87.00,72.00
80.00,55.00,32.00,51.00
73.00,83.00,44.00,60.50
98.00,74.00,45.00,66.70
65.00,47.00,91.00,74.40
61.00,68.00,66.00,64.90
93.00,96.00,67.00,80.60
85.00,95.00,44.00,66.50
37.00,39.00,93.00,65.40
76.00,38.00,71.00,65.90
49.00,69.00,51.00,54.00
31.00,91.00,57.00,56.00
67.00,64.00,26.00,45.90
68.00,41.00,41.00,49.10
51.00,48.00,66.00,57.90
20.00,30.00,28.00,26.00
58.00,66.00,37.00,49.10
28.00,93.00,44.00,49.00
56.00,57.00,52.00,54.20
95.00,96.00,49.00,72.20
60.00,67.00,78.00,70.40
70.00,91.00,35.00,56.70
87.00,64.00,31.00,54.40
21.00,50.00,71.00,51.80
75.00,40.00,89.00,75.00
29.00,47.00,45.00,40.60
98.00,62.00,80.00,81.80
73.00,99.00,30.00,56.70
39.00,26.00,37.00,35.40
24.00,22.00,88.00,55.60
86.00,44.00,55.00,62.10
78.00,51.00,46.00,56.60
75.00,49.00,71.00,67.80
47.00,40.00,24.00,34.10
49.00,38.00,50.00,47.30
66.00,79.00,37.00,54.10
99.00,33.00,24.00,48.30
92.00,60.00,70.00,74.60
36.00,34.00,54.00,44.60
30.00,66.00,82.00,63.20
47.00,59.00,28.00,39.90
34.00,22.00,55.00,42.10
52.00,52.00,41.00,46.50
87.00,75.00,73.00,77.60
49.00,65.00,65.00,60.20
80.00,25.00,44.00,51.00
76.00,59.00,78.00,73.60
94.00,87.00,69.00,80.10
61.00,68.00,79.00,71.40
48.00,72.00,61.00,59.30
70.00,21.00,35.00,42.70
39.00,70.00,53.00,52.20
58.00,20.00,32.00,37.40
80.00,32.00,66.00,63.40
23.00,26.00,52.00,38.10
93.00,51.00,95.00,85.60
37.00,90.00,83.00,70.60
77.00,66.00,41.00,56.80
85.00,33.00,95.00,79.60
54.00,37.00,41.00,44.10
85.00,84.00,78.00,81.30
75.00,80.00,66.00,71.50
82.00,57.00,22.00,47.00
86.00,53.00,35.00,53.90
73.00,40.00,35.00,47.40
71.00,54.00,40.00,52.10
92.00,24.00,70.00,67.40
94.00,36.00,94.00,82.40
83.00,76.00,42.00,61.10
91.00,85.00,23.00,55.80
22.00,49.00,28.00,30.40
55.00,63.00,55.00,56.60
93.00,83.00,26.00,57.50
34.00,72.00,42.00,45.60
29.00,75.00,94.00,70.70
84.00,60.00,88.00,81.20
65.00,73.00,26.00,47.10
74.00,79.00,81.00,78.50
99.00,38.00,95.00,84.80
94.00,39.00,88.00,80.00
94.00,74.00,23.00,54.50
94.00,64.00,70.00,76.00
44.00,82.00,42.00,50.60
61.00,32.00,38.00,43.70
38.00,21.00,68.00,49.60
41.00,45.00,24.00,33.30
22.00,80.00,49.00,47.10
95.00,23.00,49.00,57.60
39.00,21.00,87.00,59.40
32.00,94.00,68.00,62.40
57.00,56.00,71.00,63.80
87.00,25.00,41.00,51.60
99.00,86.00,56.00,74.90
20.00,81.00,90.00,67.20
31.00,94.00,95.00,75.60
39.00,25.00,64.00,48.70
92.00,85.00,79.00,84.10
45.00,73.00,52.00,54.10
39.00,83.00,93.00,74.80
24.00,38.00,52.00,40.80
53.00,99.00,56.00,63.70
24.00,86.00,68.00,58.40
42.00,60.00,34.00,41.60
64.00,34.00,24.00,38.00
26.00,62.00,41.00,40.70
68.00,29.00,90.00,71.20
68.00,90.00,36.00,56.40
94.00,58.00,46.00,62.80
94.00,48.00,97.00,86.30
49.00,30.00,32.00,36.70
71.00,55.00,78.00,71.30
43.00,22.00,96.00,65.30
64.00,28.00,93.00,71.30
96.00,66.00,45.00,64.50
47.00,99.00,42.00,54.90
37.00,87.00,44.00,50.50
98.00,43.00,29.00,52.50
75.00,61.00,40.00,54.70
81.00,99.00,33.00,60.60
32.00,34.00,55.00,43.90
77.00,33.00,64.00,61.70
61.00,90.00,98.00,85.30
96.00,53.00,81.00,79.90
95.00,31.00,60.00,64.70
33.00,97.00,38.00,48.30
45.00,37.00,81.00,61.40
69.00,93.00,26.00,52.30
91.00,53.00,63.00,69.40
62.00,38.00,36.00,44.20
43.00,20.00,95.00,64.40
86.00,35.00,30.00,47.80
32.00,65.00,27.00,36.10
91.00,72.00,66.00,74.70
75.00,99.00,40.00,62.30
75.00,78.00,61.00,68.60
25.00,99.00,91.00,72.80
28.00,38.00,49.00,40.50
69.00,74.00,86.00,78.50
33.00,89.00,73.00,64.20
39.00,42.00,40.00,40.10
60.00,30.00,20.00,34.00
23.00,93.00,45.00,48.00
85.00,63.00,81.00,78.60
82.00,57.00,28.00,50.00
51.00,74.00,88.00,74.10
94.00,87.00,61.00,76.10
85.00,36.00,61.00,63.20
41.00,80.00,99.00,77.80
22.00,26.00,31.00,27.30
57.00,55.00,48.00,52.10
99.00,27.00,65.00,67.60
86.00,46.00,72.00,71.00
48.00,99.00,78.00,73.20
54.00,35.00,59.00,52.70
30.00,89.00,91.00,72.30
34.00,95.00,91.00,74.70
89.00,81.00,88.00,86.90
63.00,61.00,56.00,59.10
92.00,50.00,35.00,55.10
71.00,21.00,30.00,40.50
69.00,65.00,47.00,57.20
81.00,69.00,85.00,80.60
36.00,62.00,94.00,70.20
52.00,40.00,99.00,73.10
72.00,84.00,76.00,76.40
41.00,88.00,47.00,53.40
99.00,80.00,23.00,57.20
57.00,26.00,49.00,46.80
55.00,42.00,63.00,56.40
38.00,64.00,33.00,40.70
51.00,93.00,99.00,83.40
33.00,29.00,94.00,62.70
39.00,49.00,48.00,45.50
55.00,86.00,47.00,57.20
79.00,83.00,56.00,68.30
62.00,62.00,26.00,44.00
82.00,68.00,68.00,72.20
54.00,33.00,35.00,40.30
22.00,64.00,79.00,58.90
38.00,79.00,89.00,71.70
95.00,44.00,99.00,86.80
62.00,66.00,81.00,72.30
23.00,75.00,90.00,66.90
58.00,68.00,33.00,47.50
57.00,80.00,25.00,45.60
85.00,75.00,64.00,72.50
84.00,64.00,81.00,78.50
78.00,51.00,32.00,49.60
90.00,94.00,69.00,80.30
21.00,88.00,46.00,46.90
93.00,28.00,34.00,50.50
37.00,73.00,36.00,43.70
36.00,22.00,99.00,64.70
41.00,99.00,87.00,75.60
59.00,90.00,87.00,79.20
29.00,32.00,48.00,39.10
24.00,42.00,70.00,50.60
50.00,60.00,45.00,49.50
25.00,54.00,56.00,46.30
43.00,30.00,83.00,60.40
76.00,96.00,28.00,56.00
53.00,91.00,90.00,79.10
76.00,97.00,30.00,57.20
85.00,42.00,35.00,51.40
64.00,36.00,31.00,41.90
69.00,82.00,95.00,84.60
97.00,58.00,61.00,71.20
56.00,75.00,47.00,55.30
60.00,47.00,54.00,54.40
58.00,66.00,25.00,43.10
24.00,49.00,22.00,28.00
97.00,94.00,49.00,72.40
33.00,69.00,35.00,41.20
23.00,35.00,71.00,49.40
59.00,70.00,95.00,79.20
85.00,27.00,96.00,78.90
70.00,57.00,65.00,64.90
45.00,45.00,40.00,42.50
49.00,79.00,67.00,64.00
95.00,40.00,37.00,55.00
56.00,29.00,76.00,60.60
88.00,89.00,36.00,62.20
20.00,24.00,96.00,58.80
28.00,41.00,81.00,57.10
37.00,88.00,97.00,77.20
61.00,83.00,99.00,84.40
50.00,42.00,23.00,34.90
96.00,47.00,95.00,85.70
56.00,28.00,99.00,71.90
61.00,93.00,47.00,60.40
31.00,87.00,24.00,38.70
82.00,64.00,77.00,75.90
77.00,49.00,41.00,53.40
62.00,21.00,59.00,52.30
49.00,86.00,85.00,74.40
73.00,48.00,51.00,57.00
65.00,88.00,59.00,66.60
61.00,40.00,69.00,60.80
85.00,21.00,99.00,79.20
39.00,41.00,86.00,62.90
78.00,25.00,69.00,62.90
69.00,45.00,23.00,41.20
35.00,72.00,63.00,56.40
25.00,78.00,32.00,39.10
73.00,38.00,26.00,42.50
45.00,86.00,26.00,43.70
81.00,69.00,21.00,48.60
94.00,64.00,44.00,63.00
36.00,77.00,76.00,64.20
82.00,94.00,73.00,79.90
69.00,89.00,86.00,81.50
28.00,57.00,75.00,57.30
73.00,55.00,80.00,72.90
86.00,60.00,65.00,70.30
90.00,79.00,91.00,88.30
26.00,23.00,46.00,35.40
27.00,69.00,87.00,65.40
26.00,43.00,79.00,55.90
25.00,55.00,44.00,40.50
33.00,96.00,38.00,48.10
27.00,83.00,81.00,65.20
61.00,49.00,90.00,73.10
96.00,86.00,29.00,60.50
34.00,38.00,49.00,42.30
67.00,44.00,35.00,46.40
99.00,73.00,90.00,89.30
21.00,21.00,94.00,57.50
62.00,85.00,70.00,70.60
59.00,31.00,72.00,59.90
44.00,31.00,28.00,33.40
74.00,41.00,47.00,53.90
25.00,60.00,68.00,53.50
44.00,97.00,51.00,58.10
81.00,91.00,39.00,62.00
51.00,53.00,69.00,60.40
73.00,91.00,35.00,57.60
29.00,83.00,72.00,61.30
75.00,81.00,75.00,76.20
22.00,78.00,87.00,65.70
56.00,64.00,32.00,45.60
20.00,50.00,31.00,31.50
53.00,77.00,34.00,48.30
29.00,97.00,65.00,60.60
37.00,46.00,95.00,67.80
51.00,24.00,23.00,31.60
69.00,29.00,55.00,54.00
71.00,24.00,68.00,60.10
39.00,20.00,38.00,34.70
66.00,35.00,44.00,48.80
40.00,30.00,66.00,51.00
21.00,69.00,35.00,37.60
94.00,99.00,36.00,66.00
42.00,47.00,27.00,35.50
22.00,47.00,55.00,43.50
35.00,69.00,87.00,67.80
39.00,82.00,96.00,76.10
73.00,29.00,31.00,43.20
43.00,94.00,57.00,60.20
34.00,28.00,37.00,34.30
61.00,28.00,58.00,52.90
72.00,56.00,85.00,75.30
76.00,33.00,86.00,72.40
91.00,92.00,49.00,70.20
31.00,84.00,24.00,38.10
99.00,67.00,42.00,64.10
91.00,92.00,67.00,79.20
78.00,73.00,26.00,51.00
54.00,48.00,73.00,62.30
78.00,36.00,78.00,69.60
74.00,81.00,67.00,71.90
39.00,50.00,23.00,33.20
73.00,48.00,22.00,42.50
94.00,55.00,25.00,51.70
76.00,83.00,85.00,81.90
69.00,76.00,55.00,63.40
60.00,39.00,21.00,36.30
30.00,54.00,85.00,62.30
84.00,23.00,97.00,78.30
91.00,83.00,75.00,81.40
62.00,81.00,94.00,81.80
26.00,71.00,90.00,67.00
39.00,24.00,30.00,31.50
98.00,53.00,81.00,80.50
48.00,64.00,33.00,43.70
57.00,56.00,66.00,61.30
35.00,99.00,93.00,76.80
49.00,31.00,44.00,42.90
93.00,37.00,71.00,70.80
92.00,28.00,32.00,49.20
75.00,42.00,52.00,56.90
88.00,55.00,69.00,71.90
43.00,65.00,76.00,63.90
40.00,57.00,37.00,41.90
25.00,66.00,96.00,68.70
30.00,30.00,90.00,60.00
20.00,36.00,84.00,55.20
96.00,29.00,23.00,46.10
38.00,87.00,56.00,56.80
74.00,72.00,41.00,57.10
37.00,74.00,37.00,44.40
65.00,94.00,96.00,86.30
36.00,71.00,34.00,42.00
64.00,62.00,67.00,65.10
43.00,72.00,99.00,76.80
80.00,26.00,59.00,58.70
44.00,52.00,63.00,55.10
78.00,94.00,45.00,64.70
80.00,34.00,40.00,50.80
94.00,86.00,80.00,85.40
41.00,39.00,53.00,46.60
83.00,84.00,35.00,59.20
39.00,81.00,76.00,65.90
60.00,40.00,91.00,71.50
89.00,51.00,94.00,83.90
95.00,64.00,75.00,78.80
63.00,36.00,28.00,40.10
82.00,75.00,47.00,63.10
90.00,60.00,39.00,58.50
83.00,66.00,98.00,87.10
24.00,94.00,89.00,70.50
34.00,80.00,20.00,36.20
52.00,80.00,91.00,77.10
93.00,67.00,27.00,54.80
24.00,66.00,97.00,68.90
22.00,36.00,70.00,48.80
85.00,97.00,91.00,90.40
31.00,41.00,21.00,28.00
67.00,66.00,72.00,69.30
49.00,47.00,67.00,57.60
57.00,77.00,59.00,62.00
25.00,30.00,96.00,61.50
25.00,92.00,68.00,59.90
60.00,39.00,61.00,56.30
81.00,36.00,81.00,72.00
68.00,87.00,34.00,54.80
84.00,90.00,55.00,70.70
65.00,77.00,35.00,52.40
93.00,22.00,27.00,45.80
71.00,87.00,89.00,83.20
63.00,92.00,65.00,69.80
47.00,84.00,41.00,51.40
35.00,33.00,67.00,50.60
52.00,55.00,78.00,65.60
57.00,34.00,66.00,56.90
70.00,51.00,53.00,57.70
86.00,38.00,31.00,48.90
41.00,50.00,29.00,36.80
84.00,69.00,40.00,59.00
84.00,48.00,25.00,47.30
99.00,87.00,46.00,70.10
87.00,77.00,45.00,64.00
64.00,65.00,65.00,64.70
44.00,59.00,86.00,68.00
57.00,40.00,87.00,68.60
87.00,81.00,53.00,68.80
95.00,25.00,57.00,62.00
88.00,84.00,84.00,85.20
41.00,99.00,53.00,58.60
62.00,85.00,89.00,80.10
75.00,30.00,74.00,65.50
58.00,39.00,55.00,52.70
89.00,95.00,78.00,84.70
96.00,23.00,61.00,63.90
97.00,27.00,71.00,70.00
78.00,75.00,70.00,73.40
91.00,33.00,40.00,53.90
36.00,86.00,98.00,77.00
24.00,83.00,95.00,71.30
96.00,20.00,66.00,65.80
49.00,99.00,89.00,79.00
71.00,71.00,25.00,48.00
40.00,79.00,57.00,56.30
43.00,58.00,55.00,52.00
99.00,99.00,55.00,77.00
87.00,90.00,57.00,72.60
23.00,79.00,53.00,49.20
70.00,49.00,58.00,59.80
30.00,20.00,41.00,33.50
97.00,65.00,82.00,83.10
93.00,26.00,26.00,46.10
23.00,86.00,53.00,50.60
45.00,25.00,46.00,41.50
95.00,86.00,68.00,79.70
54.00,39.00,76.00,62.00
94.00,70.00,73.00,78.70
77.00,78.00,65.00,71.20
60.00,39.00,77.00,64.30
85.00,91.00,77.00,82.20
21.00,83.00,73.00,59.40
55.00,21.00,91.00,66.20
76.00,55.00,75.00,71.30
68.00,60.00,93.00,78.90
63.00,52.00,59.00,58.80
78.00,33.00,31.00,45.50
82.00,47.00,49.00,58.50
84.00,92.00,30.00,58.60
30.00,91.00,62.00,58.20
26.00,84.00,24.00,36.60
26.00,87.00,59.00,54.70
76.00,65.00,37.00,54.30
54.00,31.00,48.00,46.40
65.00,92.00,53.00,64.40
73.00,23.00,34.00,43.50
36.00,67.00,72.00,60.20
86.00,90.00,81.00,84.30
73.00,38.00,89.00,74.00
22.00,56.00,49.00,42.30
32.00,80.00,54.00,52.60
52.00,31.00,71.00,57.30
43.00,43.00,68.00,55.50
91.00,34.00,36.00,52.10
53.00,28.00,28.00,35.50
65.00,29.00,32.00,41.30
