temperature, lluvia, humedad, rend_manz
69.00,53.00,43.00,52.80
50.00,87.00,66.00,65.40
77.00,83.00,69.00,74.20
79.00,50.00,51.00,59.20
75.00,91.00,68.00,74.70
34.00,96.00,61.00,59.90
98.00,82.00,38.00,64.80
29.00,47.00,28.00,32.10
32.00,89.00,23.00,38.90
63.00,67.00,64.00,64.30
52.00,36.00,52.00,48.80
63.00,60.00,90.00,75.90
36.00,78.00,74.00,63.40
25.00,63.00,47.00,43.60
43.00,98.00,49.00,57.00
99.00,61.00,93.00,88.40
20.00,64.00,36.00,36.80
49.00,26.00,39.00,39.40
86.00,38.00,40.00,53.40
35.00,81.00,36.00,44.70
44.00,97.00,26.00,45.60
90.00,44.00,70.00,70.80
48.00,85.00,78.00,70.40
33.00,71.00,99.00,73.60
76.00,80.00,31.00,54.30
88.00,87.00,98.00,92.80
45.00,44.00,33.00,38.80
66.00,22.00,83.00,65.70
88.00,22.00,29.00,45.30
64.00,20.00,48.00,47.20
87.00,58.00,94.00,84.70
41.00,50.00,29.00,36.80
90.00,93.00,79.00,85.10
80.00,63.00,87.00,80.10
53.00,95.00,61.00,65.40
65.00,87.00,23.00,48.40
79.00,41.00,80.00,71.90
37.00,55.00,40.00,42.10
31.00,89.00,87.00,70.60
61.00,63.00,83.00,72.40
41.00,65.00,36.00,43.30
91.00,91.00,35.00,63.00
32.00,92.00,43.00,49.50
49.00,60.00,49.00,51.20
92.00,97.00,52.00,73.00
46.00,30.00,78.00,58.80
40.00,71.00,37.00,44.70
53.00,70.00,29.00,44.40
67.00,99.00,79.00,79.40
72.00,24.00,61.00,56.90
42.00,54.00,94.00,70.40
52.00,73.00,31.00,45.70
23.00,86.00,54.00,51.10
75.00,43.00,60.00,61.10
26.00,70.00,37.00,40.30
92.00,87.00,35.00,62.50
35.00,91.00,75.00,66.20
69.00,80.00,77.00,75.20
88.00,54.00,27.00,50.70
92.00,69.00,59.00,70.90
29.00,63.00,21.00,31.80
42.00,78.00,24.00,40.20
53.00,20.00,81.00,60.40
46.00,65.00,55.00,54.30
76.00,87.00,92.00,86.20
76.00,60.00,24.00,46.80
68.00,47.00,71.00,65.30
21.00,68.00,68.00,53.90
73.00,59.00,73.00,70.20
70.00,45.00,22.00,41.00
74.00,99.00,23.00,53.50
46.00,93.00,27.00,45.90
71.00,98.00,46.00,63.90
49.00,38.00,97.00,70.80
62.00,60.00,25.00,43.10
20.00,92.00,98.00,73.40
49.00,21.00,99.00,68.40
90.00,29.00,69.00,67.30
71.00,95.00,46.00,63.30
74.00,44.00,28.00,45.00
37.00,67.00,83.00,66.00
85.00,41.00,85.00,76.20
26.00,89.00,47.00,49.10
97.00,70.00,37.00,61.60
44.00,87.00,47.00,54.10
90.00,49.00,99.00,86.30
29.00,89.00,22.00,37.50
66.00,91.00,88.00,82.00
93.00,74.00,45.00,65.20
74.00,27.00,67.00,61.10
37.00,90.00,25.00,41.60
42.00,28.00,87.00,61.70
65.00,57.00,81.00,71.40
23.00,31.00,42.00,34.10
59.00,97.00,71.00,72.60
94.00,77.00,63.00,75.10
48.00,39.00,67.00,55.70
50.00,69.00,74.00,65.80
36.00,70.00,42.00,45.80
36.00,78.00,34.00,43.40
49.00,76.00,59.00,59.40
60.00,49.00,58.00,56.80
69.00,69.00,85.00,77.00
63.00,24.00,66.00,56.70
34.00,75.00,96.00,73.20
33.00,48.00,84.00,61.50
50.00,43.00,92.00,69.60
79.00,85.00,23.00,52.20
97.00,89.00,35.00,64.40
64.00,30.00,25.00,37.70
26.00,74.00,90.00,67.60
66.00,38.00,43.00,48.90
87.00,45.00,93.00,81.60
35.00,85.00,22.00,38.50
64.00,73.00,70.00,68.80
68.00,45.00,34.00,46.40
61.00,41.00,42.00,47.50
75.00,65.00,74.00,72.50
48.00,46.00,23.00,35.10
89.00,92.00,66.00,78.10
77.00,49.00,59.00,62.40
86.00,95.00,33.00,61.30
59.00,42.00,26.00,39.10
26.00,39.00,90.00,60.60
63.00,69.00,71.00,68.20
97.00,70.00,98.00,92.10
98.00,58.00,50.00,66.00
46.00,88.00,20.00,41.40
87.00,74.00,58.00,69.90
43.00,26.00,80.00,58.10
88.00,24.00,71.00,66.70
49.00,57.00,54.00,53.10
33.00,34.00,88.00,60.70
23.00,23.00,65.00,44.00
31.00,98.00,70.00,63.90
56.00,44.00,52.00,51.60
23.00,44.00,34.00,32.70
99.00,43.00,58.00,67.30
88.00,79.00,20.00,52.20
94.00,37.00,43.00,57.10
72.00,96.00,28.00,54.80
43.00,76.00,46.00,51.10
39.00,28.00,44.00,39.30
31.00,80.00,47.00,48.80
71.00,88.00,28.00,52.90
24.00,48.00,39.00,36.30
48.00,94.00,67.00,66.70
60.00,23.00,93.00,69.10
70.00,99.00,37.00,59.30
71.00,39.00,98.00,78.10
80.00,94.00,33.00,59.30
46.00,47.00,59.00,52.70
78.00,54.00,42.00,55.20
89.00,50.00,20.00,46.70
71.00,54.00,49.00,56.60
79.00,78.00,47.00,62.80
76.00,93.00,73.00,77.90
42.00,72.00,91.00,72.50
26.00,29.00,67.00,47.10
96.00,44.00,75.00,75.10
84.00,88.00,95.00,90.30
45.00,77.00,59.00,58.40
34.00,80.00,73.00,62.70
58.00,97.00,36.00,54.80
94.00,92.00,40.00,66.60
35.00,68.00,48.00,48.10
36.00,22.00,51.00,40.70
79.00,37.00,92.00,77.10
43.00,66.00,57.00,54.60
98.00,90.00,51.00,72.90
69.00,77.00,87.00,79.60
25.00,20.00,52.00,37.50
73.00,50.00,57.00,60.40
48.00,86.00,68.00,65.60
82.00,45.00,80.00,73.60
34.00,70.00,47.00,47.70
34.00,26.00,52.00,41.40
25.00,71.00,77.00,60.20
59.00,40.00,59.00,55.20
84.00,25.00,20.00,40.20
88.00,49.00,71.00,71.70
42.00,52.00,84.00,65.00
57.00,64.00,39.00,49.40
87.00,82.00,56.00,70.50
81.00,34.00,69.00,65.60
92.00,40.00,89.00,80.10
20.00,67.00,75.00,56.90
60.00,90.00,78.00,75.00
93.00,71.00,65.00,74.60
57.00,24.00,56.00,49.90
81.00,20.00,74.00,65.30
26.00,24.00,65.00,45.10
47.00,65.00,32.00,43.10
41.00,41.00,42.00,41.50
41.00,86.00,87.00,73.00
90.00,64.00,78.00,78.80
29.00,53.00,75.00,56.80
28.00,97.00,65.00,60.30
44.00,32.00,31.00,35.10
52.00,63.00,40.00,48.20
49.00,34.00,43.00,43.00
30.00,28.00,33.00,31.10
93.00,22.00,67.00,65.80
41.00,70.00,55.00,53.80
56.00,21.00,44.00,43.00
57.00,86.00,97.00,82.80
64.00,55.00,74.00,67.20
30.00,38.00,25.00,29.10
90.00,31.00,27.00,46.70
70.00,65.00,71.00,69.50
39.00,29.00,21.00,28.00
86.00,99.00,30.00,60.60
33.00,21.00,20.00,24.10
57.00,78.00,91.00,78.20
53.00,25.00,48.00,44.90
37.00,26.00,29.00,30.80
52.00,38.00,22.00,34.20
58.00,73.00,26.00,45.00
90.00,69.00,78.00,79.80
59.00,71.00,51.00,57.40
74.00,27.00,87.00,71.10
38.00,47.00,70.00,55.80
35.00,35.00,90.00,62.50
82.00,79.00,58.00,69.40
23.00,75.00,84.00,63.90
33.00,56.00,64.00,53.10
99.00,70.00,50.00,68.70
99.00,77.00,39.00,64.60
62.00,55.00,25.00,42.10
93.00,72.00,22.00,53.30
83.00,91.00,89.00,87.60
56.00,35.00,25.00,36.30
73.00,32.00,50.00,53.30
56.00,67.00,80.00,70.20
57.00,52.00,40.00,47.50
66.00,30.00,98.00,74.80
56.00,83.00,46.00,56.40
56.00,61.00,95.00,76.50
99.00,80.00,72.00,81.70
63.00,34.00,21.00,36.20
77.00,44.00,23.00,43.40
52.00,65.00,44.00,50.60
39.00,29.00,86.00,60.50
95.00,57.00,29.00,54.40
72.00,62.00,64.00,66.00
43.00,63.00,47.00,49.00
74.00,50.00,46.00,55.20
67.00,76.00,21.00,45.80
51.00,27.00,70.00,55.70
28.00,31.00,72.00,50.60
62.00,70.00,56.00,60.60
33.00,58.00,91.00,67.00
61.00,51.00,40.00,48.50
23.00,96.00,51.00,51.60
61.00,62.00,82.00,71.70
42.00,91.00,44.00,52.80
42.00,97.00,43.00,53.50
65.00,69.00,78.00,72.30
56.00,53.00,98.00,76.40
70.00,95.00,39.00,59.50
59.00,84.00,68.00,68.50
85.00,62.00,76.00,75.90
45.00,73.00,93.00,74.60
75.00,61.00,45.00,57.20
53.00,33.00,85.00,65.00
27.00,96.00,59.00,56.80
46.00,77.00,20.00,39.20
43.00,57.00,94.00,71.30
84.00,28.00,47.00,54.30
97.00,22.00,55.00,61.00
46.00,55.00,87.00,68.30
97.00,34.00,90.00,80.90
33.00,58.00,49.00,46.00
31.00,82.00,98.00,74.70
21.00,80.00,38.00,41.30
51.00,50.00,40.00,45.30
79.00,31.00,36.00,47.90
53.00,70.00,63.00,61.40
51.00,36.00,21.00,33.00
89.00,95.00,77.00,84.20
81.00,67.00,46.00,60.70
79.00,36.00,65.00,63.40
44.00,61.00,98.00,74.40
24.00,78.00,58.00,51.80
41.00,76.00,98.00,76.50
66.00,28.00,42.00,46.40
99.00,28.00,76.00,73.30
71.00,35.00,95.00,75.80
46.00,26.00,83.00,60.50
20.00,36.00,29.00,27.70
31.00,30.00,47.00,38.80
85.00,97.00,40.00,64.90
90.00,97.00,38.00,65.40
69.00,89.00,86.00,81.50
86.00,76.00,94.00,88.00
75.00,59.00,63.00,65.80
38.00,20.00,73.00,51.90
28.00,78.00,93.00,70.50
81.00,64.00,61.00,67.60
66.00,70.00,90.00,78.80
22.00,95.00,20.00,35.60
84.00,91.00,56.00,71.40
83.00,33.00,82.00,72.50
27.00,70.00,80.00,62.10
59.00,83.00,76.00,72.30
49.00,60.00,26.00,39.70
95.00,25.00,89.00,78.00
80.00,83.00,83.00,82.10
87.00,44.00,48.00,58.90
88.00,52.00,82.00,77.80
97.00,96.00,79.00,87.80
63.00,74.00,60.00,63.70
86.00,22.00,68.00,64.20
64.00,78.00,25.00,47.30
21.00,42.00,81.00,55.20
34.00,85.00,21.00,37.70
51.00,61.00,25.00,40.00
29.00,43.00,92.00,63.30
73.00,78.00,62.00,68.50
27.00,35.00,88.00,59.10
87.00,57.00,84.00,79.50
80.00,67.00,47.00,60.90
93.00,71.00,25.00,54.60
27.00,48.00,54.00,44.70
51.00,73.00,55.00,57.40
80.00,27.00,33.00,45.90
49.00,35.00,93.00,68.20
79.00,69.00,52.00,63.50
60.00,41.00,73.00,62.70
22.00,66.00,87.00,63.30
78.00,77.00,32.00,54.80
25.00,57.00,25.00,31.40
86.00,66.00,89.00,83.50
57.00,41.00,81.00,65.80
73.00,30.00,64.00,59.90
20.00,81.00,84.00,64.20
51.00,65.00,21.00,38.80
78.00,91.00,52.00,67.60
25.00,28.00,32.00,29.10
22.00,72.00,66.00,54.00
59.00,30.00,96.00,71.70
76.00,68.00,51.00,61.90
58.00,67.00,82.00,71.80
57.00,60.00,73.00,65.60
92.00,77.00,70.00,78.00
29.00,24.00,86.00,56.50
77.00,42.00,89.00,76.00
88.00,99.00,89.00,90.70
37.00,70.00,88.00,69.10
68.00,79.00,50.00,61.20
91.00,72.00,33.00,58.20
24.00,41.00,92.00,61.40
36.00,66.00,35.00,41.50
77.00,68.00,63.00,68.20
96.00,94.00,75.00,85.10
39.00,35.00,66.00,51.70
41.00,70.00,75.00,63.80
41.00,55.00,80.00,63.30
28.00,99.00,59.00,57.70
43.00,55.00,33.00,40.40
42.00,88.00,64.00,62.20
50.00,68.00,39.00,48.10
22.00,37.00,27.00,27.50
86.00,54.00,71.00,72.10
32.00,60.00,89.00,66.10
23.00,99.00,23.00,38.20
44.00,45.00,68.00,56.20
20.00,67.00,80.00,59.40
20.00,60.00,43.00,39.50
47.00,41.00,61.00,52.80
76.00,26.00,93.00,74.50
70.00,48.00,88.00,74.60
49.00,40.00,58.00,51.70
45.00,54.00,67.00,57.80
41.00,37.00,48.00,43.70
91.00,50.00,67.00,70.80
49.00,43.00,28.00,37.30
38.00,41.00,57.00,48.10
81.00,34.00,93.00,77.60
76.00,39.00,35.00,48.10
97.00,55.00,74.00,77.10
96.00,66.00,86.00,85.00
53.00,33.00,29.00,37.00
73.00,28.00,48.00,51.50
35.00,71.00,88.00,68.70
76.00,76.00,38.00,57.00
71.00,98.00,83.00,82.40
98.00,31.00,87.00,79.10
86.00,92.00,34.00,61.20
54.00,64.00,76.00,67.00
89.00,67.00,27.00,53.60
76.00,39.00,75.00,68.10
53.00,24.00,82.00,61.70
89.00,85.00,34.00,60.70
98.00,99.00,83.00,90.70
97.00,57.00,81.00,81.00
65.00,29.00,46.00,48.30
89.00,24.00,33.00,48.00
70.00,82.00,94.00,84.40
64.00,79.00,93.00,81.50
31.00,93.00,93.00,74.40
62.00,74.00,21.00,43.90
43.00,59.00,31.00,40.20
82.00,27.00,99.00,79.50
64.00,27.00,22.00,35.60
40.00,96.00,72.00,67.20
39.00,92.00,95.00,77.60
89.00,81.00,61.00,73.40
84.00,34.00,84.00,74.00
67.00,74.00,55.00,62.40
50.00,61.00,92.00,73.20
49.00,39.00,28.00,36.50
47.00,47.00,37.00,42.00
53.00,99.00,52.00,61.70
33.00,77.00,37.00,43.80
62.00,73.00,54.00,60.20
31.00,90.00,57.00,55.80
35.00,67.00,42.00,44.90
45.00,57.00,53.00,51.40
27.00,42.00,24.00,28.50
52.00,56.00,88.00,70.80
30.00,43.00,42.00,38.60
89.00,73.00,23.00,52.80
50.00,88.00,87.00,76.10
21.00,75.00,78.00,60.30
20.00,25.00,30.00,26.00
70.00,35.00,27.00,41.50
37.00,24.00,68.00,49.90
35.00,38.00,88.00,62.10
34.00,66.00,46.00,46.40
97.00,68.00,83.00,84.20
43.00,34.00,86.00,62.70
24.00,37.00,75.00,52.10
23.00,64.00,62.00,50.70
47.00,30.00,32.00,36.10
29.00,96.00,21.00,38.40
48.00,41.00,77.00,61.10
41.00,88.00,97.00,78.40
52.00,93.00,88.00,78.20
64.00,80.00,63.00,66.70
22.00,36.00,56.00,41.80
97.00,39.00,57.00,65.40
79.00,82.00,47.00,63.60
63.00,38.00,95.00,74.00
63.00,22.00,38.00,42.30
90.00,49.00,24.00,48.80
82.00,70.00,68.00,72.60
51.00,44.00,37.00,42.60
66.00,66.00,60.00,63.00
82.00,30.00,43.00,52.10
93.00,41.00,91.00,81.60
73.00,37.00,38.00,48.30
63.00,56.00,37.00,48.60
69.00,43.00,35.00,46.80
29.00,82.00,45.00,47.60
96.00,75.00,92.00,89.80
44.00,46.00,46.00,45.40
77.00,89.00,68.00,74.90
83.00,92.00,35.00,60.80
37.00,62.00,62.00,54.50
34.00,91.00,37.00,46.90
89.00,95.00,91.00,91.20
65.00,64.00,70.00,67.30
56.00,81.00,59.00,62.50
33.00,92.00,95.00,75.80
68.00,43.00,64.00,61.00
85.00,40.00,79.00,73.00
71.00,29.00,49.00,51.60
54.00,72.00,66.00,63.60
89.00,87.00,23.00,55.60
76.00,39.00,54.00,57.60
44.00,91.00,76.00,69.40
32.00,46.00,24.00,30.80
70.00,97.00,80.00,80.40
20.00,54.00,23.00,28.30
93.00,70.00,29.00,56.40
23.00,29.00,66.00,45.70
67.00,80.00,20.00,46.10
98.00,98.00,23.00,60.50
60.00,62.00,74.00,67.40
83.00,35.00,68.00,65.90
94.00,28.00,34.00,50.80
93.00,42.00,56.00,64.30
71.00,93.00,61.00,70.40
47.00,43.00,90.00,67.70
64.00,28.00,93.00,71.30
26.00,26.00,68.00,47.00
84.00,41.00,45.00,55.90
96.00,88.00,64.00,78.40
66.00,89.00,66.00,70.60
27.00,66.00,88.00,65.30
79.00,24.00,57.00,57.00
88.00,92.00,52.00,70.80
80.00,26.00,21.00,39.70
57.00,94.00,95.00,83.40
38.00,42.00,97.00,68.30
28.00,79.00,78.00,63.20
27.00,43.00,37.00,35.20
21.00,42.00,62.00,45.70
43.00,70.00,38.00,45.90
82.00,56.00,30.00,50.80
25.00,65.00,93.00,67.00
64.00,36.00,72.00,62.40
98.00,47.00,45.00,61.30
55.00,72.00,97.00,79.40
77.00,83.00,91.00,85.20
98.00,25.00,39.00,53.90
43.00,62.00,47.00,48.80
56.00,75.00,69.00,66.30
40.00,57.00,59.00,52.90
63.00,44.00,45.00,50.20
32.00,28.00,62.00,46.20
60.00,56.00,75.00,66.70
69.00,96.00,99.00,89.40
80.00,99.00,27.00,57.30
50.00,79.00,74.00,67.80
35.00,30.00,38.00,35.50
33.00,73.00,55.00,52.00
97.00,81.00,71.00,80.80
99.00,88.00,92.00,93.30
59.00,41.00,26.00,38.90
86.00,94.00,58.00,73.60
50.00,73.00,79.00,69.10
21.00,21.00,92.00,56.50
69.00,67.00,81.00,74.60
37.00,55.00,67.00,55.60
37.00,20.00,87.00,58.60
21.00,28.00,32.00,27.90
62.00,89.00,89.00,80.90
39.00,37.00,37.00,37.60
54.00,83.00,22.00,43.80
94.00,49.00,34.00,55.00
90.00,34.00,43.00,55.30
72.00,70.00,60.00,65.60
35.00,29.00,73.00,52.80
25.00,70.00,64.00,53.50
37.00,48.00,68.00,54.70
48.00,62.00,96.00,74.80
71.00,42.00,43.00,51.20
86.00,41.00,65.00,66.50
37.00,42.00,67.00,53.00
45.00,53.00,52.00,50.10
31.00,56.00,28.00,34.50
60.00,86.00,68.00,69.20
59.00,20.00,95.00,69.20
93.00,49.00,94.00,84.70
84.00,73.00,94.00,86.80
33.00,44.00,33.00,35.20
66.00,70.00,80.00,73.80
47.00,50.00,70.00,59.10
26.00,60.00,38.00,38.80
85.00,36.00,33.00,49.20
28.00,57.00,80.00,59.80
69.00,81.00,51.00,62.40
99.00,23.00,31.00,49.80
36.00,53.00,76.00,59.40
67.00,79.00,98.00,84.90
70.00,20.00,21.00,35.50
88.00,45.00,55.00,62.90
92.00,72.00,47.00,65.50
59.00,57.00,80.00,69.10
89.00,59.00,44.00,60.50
40.00,56.00,34.00,40.20
23.00,71.00,95.00,68.60
44.00,76.00,46.00,51.40
32.00,67.00,81.00,63.50
85.00,79.00,21.00,51.80
37.00,51.00,83.00,62.80
49.00,52.00,57.00,53.60
95.00,70.00,74.00,79.50
56.00,21.00,99.00,70.50
99.00,94.00,50.00,73.50
97.00,82.00,90.00,90.50
67.00,98.00,94.00,86.70
85.00,31.00,55.00,59.20
81.00,45.00,83.00,74.80
55.00,20.00,21.00,31.00
33.00,69.00,22.00,34.70
42.00,39.00,43.00,41.90
72.00,53.00,20.00,42.20
71.00,65.00,63.00,65.80
60.00,80.00,29.00,48.50
90.00,37.00,39.00,53.90
22.00,75.00,43.00,43.10
34.00,50.00,30.00,35.20
26.00,64.00,74.00,57.60
72.00,89.00,53.00,65.90
41.00,32.00,21.00,29.20
82.00,74.00,91.00,84.90
40.00,54.00,93.00,69.30
48.00,74.00,94.00,76.20
81.00,33.00,65.00,63.40
81.00,70.00,83.00,79.80
57.00,78.00,61.00,63.20
97.00,77.00,20.00,54.50
64.00,47.00,22.00,39.60
96.00,85.00,99.00,95.30
91.00,22.00,23.00,43.20
52.00,89.00,54.00,60.40
79.00,44.00,56.00,60.50
98.00,35.00,95.00,83.90
97.00,90.00,44.00,69.10
84.00,27.00,62.00,61.60
85.00,31.00,23.00,43.20
73.00,77.00,44.00,59.30
93.00,26.00,40.00,53.10
64.00,58.00,75.00,68.30
77.00,45.00,69.00,66.60
64.00,84.00,29.00,50.50
38.00,30.00,34.00,34.40
95.00,23.00,80.00,73.10
82.00,92.00,33.00,59.50
38.00,75.00,38.00,45.40
56.00,98.00,58.00,65.40
89.00,26.00,24.00,43.90
63.00,36.00,70.00,61.10
23.00,71.00,88.00,65.10
99.00,66.00,40.00,62.90
30.00,92.00,87.00,70.90
90.00,79.00,71.00,78.30
37.00,52.00,21.00,32.00
75.00,36.00,65.00,62.20
23.00,34.00,97.00,62.20
94.00,49.00,54.00,65.00
96.00,72.00,57.00,71.70
36.00,83.00,52.00,53.40
96.00,91.00,86.00,90.00
76.00,36.00,52.00,56.00
67.00,36.00,98.00,76.30
60.00,90.00,71.00,71.50
89.00,60.00,51.00,64.20
25.00,51.00,73.00,54.20
61.00,33.00,76.00,62.90
80.00,54.00,46.00,57.80
59.00,88.00,57.00,63.80
65.00,23.00,46.00,47.10
76.00,85.00,41.00,60.30
23.00,39.00,43.00,36.20
49.00,60.00,21.00,37.20
69.00,75.00,53.00,62.20
44.00,30.00,58.00,48.20
78.00,81.00,41.00,60.10
85.00,71.00,59.00,69.20
84.00,71.00,32.00,55.40
88.00,97.00,71.00,81.30
51.00,73.00,53.00,56.40
42.00,53.00,42.00,44.20
34.00,33.00,48.00,40.80
90.00,37.00,48.00,58.40
47.00,91.00,87.00,75.80
98.00,35.00,77.00,74.90
33.00,55.00,54.00,47.90
37.00,83.00,66.00,60.70
57.00,73.00,78.00,70.70
82.00,69.00,39.00,57.90
98.00,34.00,24.00,48.20
86.00,57.00,57.00,65.70
57.00,62.00,45.00,52.00
52.00,37.00,95.00,70.50
97.00,23.00,52.00,59.70
69.00,90.00,24.00,50.70
64.00,22.00,98.00,72.60
63.00,55.00,85.00,72.40
91.00,39.00,73.00,71.60
71.00,32.00,96.00,75.70
49.00,20.00,39.00,38.20
89.00,57.00,72.00,74.10
26.00,49.00,44.00,39.60
55.00,42.00,92.00,70.90
26.00,99.00,84.00,69.60
69.00,88.00,36.00,56.30
52.00,76.00,62.00,61.80
38.00,22.00,49.00,40.30
56.00,27.00,93.00,68.70
63.00,96.00,28.00,52.10
21.00,26.00,64.00,43.50
34.00,47.00,79.00,59.10
52.00,32.00,23.00,33.50
54.00,38.00,94.00,70.80
20.00,27.00,57.00,39.90
63.00,56.00,50.00,55.10
64.00,66.00,45.00,54.90
43.00,42.00,71.00,56.80
31.00,91.00,48.00,51.50
94.00,51.00,26.00,51.40
83.00,29.00,99.00,80.20
27.00,41.00,54.00,43.30
74.00,50.00,60.00,62.20
44.00,63.00,73.00,62.30
51.00,45.00,52.00,50.30
63.00,81.00,70.00,70.10
82.00,34.00,84.00,73.40
62.00,50.00,35.00,46.10
93.00,97.00,22.00,58.30
64.00,65.00,47.00,55.70
44.00,96.00,68.00,66.40
78.00,41.00,50.00,56.60
69.00,22.00,53.00,51.60
52.00,47.00,42.00,46.00
85.00,30.00,92.00,77.50
73.00,53.00,42.00,53.50
47.00,89.00,20.00,41.90
47.00,27.00,92.00,65.50
25.00,63.00,46.00,43.10
25.00,38.00,63.00,46.60
77.00,62.00,54.00,62.50
35.00,33.00,78.00,56.10
96.00,24.00,49.00,58.10
27.00,28.00,83.00,55.20
20.00,55.00,32.00,33.00
29.00,41.00,57.00,45.40
72.00,90.00,55.00,67.10
94.00,80.00,82.00,85.20
35.00,27.00,80.00,55.90
87.00,20.00,74.00,67.10
43.00,32.00,50.00,44.30
83.00,52.00,22.00,46.30
62.00,39.00,86.00,69.40
39.00,56.00,99.00,72.40
92.00,99.00,70.00,82.40
20.00,56.00,68.00,51.20
45.00,78.00,82.00,70.10
68.00,72.00,40.00,54.80
90.00,79.00,50.00,67.80
74.00,26.00,58.00,56.40
20.00,66.00,76.00,57.20
98.00,60.00,98.00,90.40
30.00,25.00,74.00,51.00
34.00,79.00,92.00,72.00
94.00,81.00,36.00,62.40
50.00,61.00,81.00,67.70
43.00,91.00,66.00,64.10
47.00,79.00,55.00,57.40
57.00,91.00,53.00,61.80
81.00,67.00,95.00,85.20
94.00,31.00,61.00,64.90
47.00,31.00,45.00,42.80
52.00,24.00,79.00,59.90
25.00,72.00,53.00,48.40
80.00,76.00,56.00,67.20
50.00,31.00,93.00,67.70
85.00,70.00,80.00,79.50
79.00,34.00,34.00,47.50
77.00,47.00,42.00,53.50
94.00,23.00,74.00,69.80
69.00,68.00,30.00,49.30
39.00,66.00,78.00,63.90
36.00,64.00,61.00,54.10
80.00,20.00,60.00,58.00
83.00,43.00,96.00,81.50
39.00,89.00,30.00,44.50
81.00,22.00,62.00,59.70
76.00,61.00,94.00,82.00
39.00,48.00,65.00,53.80
76.00,77.00,33.00,54.70
93.00,59.00,45.00,62.20
37.00,26.00,40.00,36.30
45.00,66.00,98.00,75.70
51.00,99.00,96.00,83.10
67.00,86.00,90.00,82.30
32.00,33.00,74.00,53.20
44.00,72.00,47.00,51.10
44.00,73.00,93.00,74.30
91.00,88.00,69.00,79.40
79.00,60.00,51.00,61.20
89.00,62.00,32.00,55.10
37.00,58.00,92.00,68.70
43.00,99.00,30.00,47.70
72.00,23.00,37.00,44.70
35.00,56.00,54.00,48.70
51.00,83.00,26.00,44.90
50.00,67.00,42.00,49.40
41.00,80.00,54.00,55.30
39.00,63.00,24.00,36.30
78.00,84.00,36.00,58.20
85.00,33.00,89.00,76.60
96.00,48.00,72.00,74.40
59.00,78.00,38.00,52.30
38.00,36.00,62.00,49.60
34.00,25.00,37.00,33.70
84.00,86.00,44.00,64.40
99.00,39.00,99.00,87.00
45.00,26.00,51.00,44.20
99.00,45.00,54.00,65.70
72.00,28.00,54.00,54.20
38.00,63.00,57.00,52.50
97.00,70.00,81.00,83.60
67.00,28.00,74.00,62.70
83.00,44.00,41.00,54.20
39.00,87.00,94.00,76.10
85.00,66.00,56.00,66.70
84.00,57.00,48.00,60.60
84.00,61.00,83.00,78.90
48.00,63.00,23.00,38.50
44.00,78.00,35.00,46.30
84.00,39.00,45.00,55.50
83.00,25.00,30.00,44.90
28.00,96.00,53.00,54.10
34.00,44.00,42.00,40.00
85.00,35.00,31.00,48.00
98.00,75.00,61.00,74.90
91.00,43.00,61.00,66.40
61.00,86.00,92.00,81.50
25.00,24.00,82.00,53.30
50.00,91.00,97.00,81.70
26.00,36.00,79.00,54.50
67.00,32.00,90.00,71.50
21.00,44.00,39.00,34.60
20.00,98.00,78.00,64.60
62.00,58.00,27.00,43.70
57.00,55.00,99.00,77.60
67.00,74.00,95.00,82.40
73.00,26.00,29.00,41.60
68.00,73.00,57.00,63.50
20.00,99.00,87.00,69.30
68.00,50.00,35.00,47.90
72.00,43.00,50.00,55.20
68.00,66.00,65.00,66.10
97.00,57.00,61.00,71.00
81.00,98.00,68.00,77.90
33.00,63.00,82.00,63.50
26.00,21.00,39.00,31.50
41.00,23.00,83.00,58.40
89.00,85.00,26.00,56.70
42.00,60.00,68.00,58.60
98.00,60.00,28.00,55.40
90.00,20.00,71.00,66.50
53.00,67.00,76.00,67.30
54.00,64.00,99.00,78.50
31.00,23.00,61.00,44.40
55.00,40.00,72.00,60.50
82.00,69.00,20.00,48.40
74.00,97.00,71.00,77.10
27.00,30.00,89.00,58.60
67.00,62.00,92.00,78.50
88.00,57.00,83.00,79.30
62.00,46.00,54.00,54.80
33.00,45.00,94.00,65.90
23.00,87.00,22.00,35.30
23.00,64.00,76.00,57.70
39.00,35.00,92.00,64.70
69.00,65.00,98.00,82.70
98.00,86.00,64.00,78.60
44.00,60.00,72.00,61.20
46.00,20.00,36.00,35.80
80.00,55.00,69.00,69.50
24.00,89.00,91.00,70.50
69.00,57.00,52.00,58.10
79.00,73.00,64.00,70.30
99.00,59.00,52.00,67.50
47.00,60.00,43.00,47.60
84.00,59.00,24.00,49.00
66.00,36.00,34.00,44.00
69.00,71.00,89.00,79.40
45.00,41.00,73.00,58.20
84.00,57.00,29.00,51.10
29.00,36.00,97.00,64.40
88.00,61.00,65.00,71.10
98.00,96.00,39.00,68.10
21.00,22.00,68.00,44.70
55.00,82.00,62.00,63.90
62.00,78.00,33.00,50.70
68.00,63.00,61.00,63.50
25.00,55.00,71.00,54.00
22.00,61.00,33.00,35.30
21.00,47.00,86.00,58.70
48.00,62.00,85.00,69.30
52.00,66.00,86.00,71.80
80.00,56.00,56.00,63.20
35.00,30.00,38.00,35.50
57.00,98.00,86.00,79.70
72.00,47.00,24.00,43.00
25.00,56.00,27.00,32.20
